car_pos_x,car_pos_y,car_vel_x,car_vel_y,car_angular_vel,wheel_angular_vel_left_back,wheel_angular_vel_right_back,min_lidar,wheelVelocity
-0.3,0.3,-0.1,0.1,-0.2,2.8,18.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.494480968, 0.490905523, 0.4880807, 0.4859895, 0.484618843, 0.48396036, 0.484010279, 0.4847688, 0.486240655, 0.4884343, 0.491363883, 0.495047122, 0.499507576, 0.504773855, 0.5108798, 0.5178669, 0.5257823, 0.5346822, 0.5446314, 0.555704236, 0.5679881, 0.5815821, 0.5966026, 0.6131834, 0.631480932, 0.6516765, 0.6739837, 0.698652148, 0.725978851, 0.756316245, 0.790085554, 0.827799439, 0.870077252, 0.917684, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.3,0.3,-0.1,0.2,0.0,6.7,6.7,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.487813681, 0.4849871, 0.482890874, 0.4815113, 0.480840623, 0.48087424, 0.481612563, 0.483060181, 0.485225827, 0.488122761, 0.491769373, 0.496188164, 0.501407266, 0.5074614, 0.5143907, 0.522242069, 0.531071663, 0.5409427, 0.551930368, 0.5641198, 0.577610254, 0.5925167, 0.608971953, 0.627131, 0.647173345, 0.66931057, 0.693790734, 0.7209075, 0.7510097, 0.7845157, 0.821932137, 0.863872945, 0.9110944, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.3,0.3,-0.1,0.2,0.0,6.7,6.7,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.487813681, 0.4849871, 0.482890874, 0.4815113, 0.480840623, 0.48087424, 0.481612563, 0.483060181, 0.485225827, 0.488122761, 0.491769373, 0.496188164, 0.501407266, 0.5074614, 0.5143907, 0.522242069, 0.531071663, 0.5409427, 0.551930368, 0.5641198, 0.577610254, 0.5925167, 0.608971953, 0.627131, 0.647173345, 0.66931057, 0.693790734, 0.7209075, 0.7510097, 0.7845157, 0.821932137, 0.863872945, 0.9110944, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.3,0.3,-0.2,0.2,0.1,7.6,7.6,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.484682471, 0.481845081, 0.4797338, 0.478336334, 0.47764343, 0.477651447, 0.478360146, 0.479773819, 0.481901377, 0.484755576, 0.4883543, 0.4927202, 0.497880846, 0.503870547, 0.5107289, 0.518502653, 0.5272467, 0.537024438, 0.5479093, 0.559986353, 0.5733531, 0.58812356, 0.604429245, 0.622422934, 0.642282963, 0.664217651, 0.6884727, 0.7153383, 0.745159149, 0.778348446, 0.8154067, 0.856938839, 0.903692842, 0.9565952, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.3,0.3,-0.2,0.3,0.0,7.9,8.6,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.481547475, 0.4787196, 0.476614028, 0.475218534, 0.474523842, 0.474526316, 0.4752257, 0.4766261, 0.47873643, 0.4815694, 0.485142678, 0.489478528, 0.494605124, 0.5005558, 0.507369936, 0.515094459, 0.523783267, 0.5334997, 0.544316649, 0.556318343, 0.5696024, 0.584281564, 0.6004866, 0.618369, 0.638105869, 0.6599049, 0.6840095, 0.710707843, 0.740342557, 0.7733239, 0.8101491, 0.8514185, 0.897875547, 0.950439155, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.3,0.3,-0.2,0.3,0.0,8.5,8.8,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.477714717, 0.474892646, 0.4727885, 0.471389234, 0.470686883, 0.470676571, 0.471358716, 0.4727371, 0.4748205, 0.4776211, 0.481156975, 0.485450119, 0.490527868, 0.496423453, 0.503176033, 0.5108319, 0.5194448, 0.5290772, 0.539800942, 0.551700234, 0.56487143, 0.579426, 0.5954937, 0.6132248, 0.6327947, 0.6544086, 0.678307831, 0.7047779, 0.734158, 0.7668544, 0.8033585, 0.8442659, 0.890310645, 0.9424032, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.3,0.3,-0.2,0.3,0.0,8.5,9.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.473717779, 0.470916182, 0.468827546, 0.467439383, 0.466743052, 0.466734, 0.467412353, 0.4687824, 0.470852315, 0.473635077, 0.4771478, 0.481412321, 0.4864563, 0.492312551, 0.499019951, 0.5066245, 0.515179336, 0.5247469, 0.5353985, 0.5472177, 0.560300052, 0.574756265, 0.5907156, 0.6083268, 0.627764761, 0.6492327, 0.672970831, 0.6992625, 0.7284451, 0.760921061, 0.7971796, 0.8378118, 0.883547664, 0.9352909, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.3,0.3,-0.2,0.3,0.0,8.3,8.7,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.46707502, 0.464998156, 0.463616759, 0.4629226, 0.462911069, 0.463582337, 0.464940846, 0.4669942, 0.46975556, 0.473241836, 0.4774748, 0.482481837, 0.488295823, 0.494954824, 0.502504647, 0.5109983, 0.520497262, 0.531073153, 0.5428082, 0.5557974, 0.570151031, 0.5859969, 0.6034834, 0.622783, 0.6440988, 0.6676679, 0.693772435, 0.722747, 0.7549913, 0.7909904, 0.8313324, 0.8767396, 0.928110361, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.3,0.3,-0.2,0.3,0.0,8.3,8.7,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.46707502, 0.464998156, 0.463616759, 0.4629226, 0.462911069, 0.463582337, 0.464940846, 0.4669942, 0.46975556, 0.473241836, 0.4774748, 0.482481837, 0.488295823, 0.494954824, 0.502504647, 0.5109983, 0.520497262, 0.531073153, 0.5428082, 0.5557974, 0.570151031, 0.5859969, 0.6034834, 0.622783, 0.6440988, 0.6676679, 0.693772435, 0.722747, 0.7549913, 0.7909904, 0.8313324, 0.8767396, 0.928110361, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.3,0.3,-0.2,0.3,0.0,8.3,8.7,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.462864637, 0.4608094, 0.459444642, 0.458761752, 0.458756655, 0.4594293, 0.460783958, 0.4628287, 0.4655763, 0.469043463, 0.4732525, 0.478229672, 0.484008133, 0.490626037, 0.4981285, 0.5065683, 0.5160068, 0.5265148, 0.5381745, 0.5510798, 0.565340638, 0.5810839, 0.5984567, 0.617631555, 0.6388093, 0.662226558, 0.6881632, 0.71695143, 0.7489898, 0.784760654, 0.8248474, 0.869969845, 0.921020746, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
