car_pos_x,car_pos_y,car_vel_x,car_vel_y,car_angular_vel,wheel_angular_vel_left_back,wheel_angular_vel_right_back,min_lidar,wheelVelocity
-0.5,0.3,-0.2,0.2,0.0,8.9,7.8,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.275914431, 0.274361849, 0.273272753, 0.27263993, 0.272459775, 0.272731334, 0.273455918, 0.274638176, 0.2762852, 0.278407574, 0.281017929, 0.2841333, 0.287773728, 0.291963279, 0.29673034, 0.30210793, 0.308134556, 0.314855039, 0.322320431, 0.330590934, 0.339735359, 0.3498333, 0.360977441, 0.373276085, 0.386854678, 0.401861578, 0.418471217, 0.4368906, 0.4573672, 0.480198383, 0.505745351, 0.534449637, 0.566858053, 0.60365355, 0.645703852, 0.694122, 0.750366, 0.8163777, 0.8948106, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.5,0.4,-0.3,0.2,0.1,8.5,8.4,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.2242589, 0.224418476, 0.224972382, 0.2259235, 0.227277949, 0.229043975, 0.231232926, 0.2338583, 0.236936942, 0.240489259, 0.244539469, 0.249114946, 0.254248768, 0.2599782, 0.266347528, 0.273406684, 0.281214, 0.2898375, 0.2993553, 0.309858263, 0.321452975, 0.334264338, 0.348439485, 0.3641525, 0.381611347, 0.4010656, 0.422818154, 0.4472378, 0.474780917, 0.5060174, 0.541665, 0.582648158, 0.6301686, 0.685822368, 0.751779, 0.831053138, 0.927970469, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.5,0.4,-0.3,0.2,0.0,8.3,8.6,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.219446391, 0.219594046, 0.220129669, 0.221056938, 0.222381413, 0.22411108, 0.2262566, 0.228831857, 0.231853426, 0.23534137, 0.239318624, 0.243813038, 0.2488561, 0.2544854, 0.260743678, 0.2676806, 0.2753528, 0.283827126, 0.293180376, 0.3035019, 0.314896137, 0.32748577, 0.341414779, 0.356854141, 0.3740078, 0.393120676, 0.414489329, 0.43847543, 0.4655266, 0.496199846, 0.5312, 0.5714295, 0.6180656, 0.672668934, 0.737360537, 0.81508255, 0.9100582, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.5,0.4,-0.3,0.2,0.1,8.3,8.7,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.214596435, 0.21511054, 0.216009811, 0.217299819, 0.218988344, 0.221086264, 0.2236065, 0.226565421, 0.229982361, 0.233880326, 0.238286585, 0.243231744, 0.248752534, 0.254890829, 0.2616953, 0.2692217, 0.2775355, 0.286711216, 0.2968371, 0.30801487, 0.3203649, 0.334028423, 0.349172, 0.365995675, 0.3847389, 0.405691445, 0.429207742, 0.455723166, 0.485783666, 0.520076156, 0.559482157, 0.605148733, 0.658596456, 0.7218914, 0.7978962, 0.8907125, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.5,0.4,-0.3,0.2,0.1,8.3,8.9,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.261531383, 0.205718666, 0.206563175, 0.20778659, 0.20939596, 0.211401492, 0.213815913, 0.216654673, 0.21993652, 0.223683476, 0.227920964, 0.232679576, 0.2379936, 0.243903875, 0.250456452, 0.2577055, 0.2657132, 0.274551779, 0.2843056, 0.29507193, 0.306966454, 0.320124537, 0.33470583, 0.350901663, 0.368941218, 0.389101744, 0.41172114, 0.437217116, 0.466108382, 0.4990512, 0.53688395, 0.580697358, 0.631936252, 0.6925574, 0.765268743, 0.8539427, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.5,0.4,-0.3,0.2,0.1,8.3,8.9,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.261531383, 0.205718666, 0.206563175, 0.20778659, 0.20939596, 0.211401492, 0.213815913, 0.216654673, 0.21993652, 0.223683476, 0.227920964, 0.232679576, 0.2379936, 0.243903875, 0.250456452, 0.2577055, 0.2657132, 0.274551779, 0.2843056, 0.29507193, 0.306966454, 0.320124537, 0.33470583, 0.350901663, 0.368941218, 0.389101744, 0.41172114, 0.437217116, 0.466108382, 0.4990512, 0.53688395, 0.580697358, 0.631936252, 0.6925574, 0.765268743, 0.8539427, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.6,0.4,-0.3,0.2,0.1,8.1,9.1,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.453104556, 0.2006038, 0.201423362, 0.202615321, 0.204186559, 0.206146985, 0.208509281, 0.211288348, 0.21450223, 0.218173027, 0.222325563, 0.226989031, 0.232198045, 0.23799184, 0.244416267, 0.251523256, 0.259374768, 0.268040985, 0.277604282, 0.288160622, 0.299822628, 0.312722832, 0.327017277, 0.3428938, 0.360575825, 0.380334556, 0.402500957, 0.42748192, 0.455785275, 0.488051355, 0.5250987, 0.567991555, 0.6181374, 0.6774439, 0.74854666, 0.835212, 0.9429999, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.6,0.4,-0.3,0.2,0.0,7.9,9.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.6299135, 0.205311686, 0.195851117, 0.197012052, 0.198545337, 0.2004606, 0.202769771, 0.205487311, 0.208631709, 0.2122238, 0.216288045, 0.220853552, 0.22595337, 0.2316262, 0.237916574, 0.2448764, 0.252564818, 0.2610514, 0.270416349, 0.2807539, 0.2921735, 0.304804981, 0.318801731, 0.3343462, 0.351657242, 0.370999664, 0.392696559, 0.417145878, 0.444842845, 0.476412952, 0.5126542, 0.554604769, 0.6036366, 0.661608338, 0.731086135, 0.815732956, 0.920955, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.6,0.4,-0.3,0.2,0.0,7.9,9.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.6299135, 0.205311686, 0.195851117, 0.197012052, 0.198545337, 0.2004606, 0.202769771, 0.205487311, 0.208631709, 0.2122238, 0.216288045, 0.220853552, 0.22595337, 0.2316262, 0.237916574, 0.2448764, 0.252564818, 0.2610514, 0.270416349, 0.2807539, 0.2921735, 0.304804981, 0.318801731, 0.3343462, 0.351657242, 0.370999664, 0.392696559, 0.417145878, 0.444842845, 0.476412952, 0.5126542, 0.554604769, 0.6036366, 0.661608338, 0.731086135, 0.815732956, 0.920955, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
-0.6,0.4,-0.3,0.2,0.0,7.9,9.2,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.7882173, 0.271705985, 0.190441176, 0.191581041, 0.193086654, 0.194967046, 0.1972339, 0.199902415, 0.2029895, 0.206516072, 0.210506484, 0.21498847, 0.2199953, 0.225564942, 0.231740817, 0.238573387, 0.246121883, 0.254453719, 0.263648152, 0.273796856, 0.28500846, 0.297409624, 0.311151475, 0.3264123, 0.34340784, 0.362398148, 0.383699656, 0.407703549, 0.434896469, 0.465891272, 0.501472235, 0.5426595, 0.590799332, 0.6477173, 0.715932, 0.799042, 0.902353, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
