car_pos_x,car_pos_y,car_vel_x,car_vel_y,car_angular_vel,wheel_angular_vel_left_back,wheel_angular_vel_right_back,min_lidar,wheelVelocity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.8339348, 0.8186051, 0.804849148, 0.792564452, 0.781662762, 0.772067964, 0.7637151, 0.7565486, 0.750522, 0.745597064, 0.74174273, 0.738935351, 0.7371574, 0.7363981, 0.7366531, 0.7379238, 0.740217865, 0.7435494, 0.7479389, 0.7534137, 0.760008335, 0.7677652, 0.7767353, 0.7869787, 0.7985658, 0.811578751, 0.8261125, 0.842277467, 0.860200644, 0.8800296, 0.901934445, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.8339348, 0.8186051, 0.804849148, 0.792564452, 0.781662762, 0.772067964, 0.7637151, 0.7565486, 0.750522, 0.745597064, 0.74174273, 0.738935351, 0.7371574, 0.7363981, 0.7366531, 0.7379238, 0.740217865, 0.7435494, 0.7479389, 0.7534137, 0.760008335, 0.7677652, 0.7767353, 0.7869787, 0.7985658, 0.811578751, 0.8261125, 0.842277467, 0.860200644, 0.8800296, 0.901934445, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
0.0,0.0,-0.1,0.0,0.0,4.9,5.1,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.830950737, 0.8156788, 0.8019748, 0.789737, 0.778877735, 0.7693206, 0.7610012, 0.7538642, 0.747863352, 0.742960453, 0.739124835, 0.7363325, 0.734566748, 0.733816445, 0.7340771, 0.7353503, 0.7376437, 0.7409716, 0.7453544, 0.750819266, 0.757400751, 0.765141547, 0.77409184, 0.78431195, 0.795872033, 0.808854163, 0.8233533, 0.8394792, 0.857358754, 0.8771391, 0.8989902, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
0.0,0.0,-0.2,0.0,0.0,6.9,7.1,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.8260293, 0.810839057, 0.7972089, 0.785037, 0.7742361, 0.7647306, 0.7564561, 0.7493579, 0.743389845, 0.7385137, 0.7346992, 0.7319227, 0.7301671, 0.729421556, 0.7296819, 0.730949461, 0.733231664, 0.7365432, 0.740903735, 0.74634093, 0.752889, 0.760589659, 0.769494057, 0.779661536, 0.791162133, 0.8040771, 0.818501353, 0.8345437, 0.852331, 0.872009, 0.893747, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
0.0,0.0,-0.3,0.0,0.0,8.3,8.6,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.813464344, 0.798471451, 0.785017848, 0.7730031, 0.7623412, 0.7529576, 0.744788468, 0.737779558, 0.7318857, 0.7270695, 0.7233001, 0.7205548, 0.718816459, 0.71807456, 0.718324542, 0.719568253, 0.7218126, 0.7250717, 0.7293657, 0.7347212, 0.741172254, 0.748759866, 0.7575344, 0.767554164, 0.778888166, 0.7916168, 0.805833459, 0.8216452, 0.839177132, 0.8585729, 0.8799992, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
0.0,0.0,-0.3,0.0,0.0,8.7,8.8,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.8063184, 0.791441143, 0.778090954, 0.7661684, 0.755588353, 0.746276557, 0.73817, 0.7312145, 0.7253656, 0.7205856, 0.716844559, 0.7141194, 0.7123932, 0.7116557, 0.7119025, 0.713134766, 0.7153603, 0.718592346, 0.722851336, 0.728163242, 0.7345621, 0.7420888, 0.7507927, 0.760732, 0.771975338, 0.7846021, 0.798705, 0.8143906, 0.8317824, 0.851023, 0.8722786, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
0.0,0.0,-0.3,0.0,0.0,8.7,8.8,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.8063184, 0.791441143, 0.778090954, 0.7661684, 0.755588353, 0.746276557, 0.73817, 0.7312145, 0.7253656, 0.7205856, 0.716844559, 0.7141194, 0.7123932, 0.7116557, 0.7119025, 0.713134766, 0.7153603, 0.718592346, 0.722851336, 0.728163242, 0.7345621, 0.7420888, 0.7507927, 0.760732, 0.771975338, 0.7846021, 0.798705, 0.8143906, 0.8317824, 0.851023, 0.8722786, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
0.0,0.0,-0.3,0.0,0.0,8.9,9.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.7989854, 0.7842301, 0.770989358, 0.7591652, 0.748672, 0.7394371, 0.731397331, 0.7244995, 0.7186992, 0.7139591, 0.7102494, 0.7075476, 0.7058367, 0.7051065, 0.7053525, 0.706576169, 0.7087851, 0.7119925, 0.7162183, 0.721488833, 0.727837563, 0.7353049, 0.74394, 0.7538008, 0.764955342, 0.777482152, 0.7914731, 0.8070344, 0.824287951, 0.843376, 0.8644627, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
0.0,0.0,-0.3,0.0,0.0,8.9,9.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.791677356, 0.7770412, 0.763907433, 0.752178431, 0.7417699, 0.732609451, 0.7246342, 0.717791855, 0.7120379, 0.70733577, 0.7036557, 0.700975358, 0.6992778, 0.6985528, 0.698796153, 0.7000093, 0.702199459, 0.7053802, 0.7095708, 0.7147978, 0.721093953, 0.728500068, 0.7370642, 0.7468438, 0.7579064, 0.7703304, 0.7842065, 0.7996399, 0.8167523, 0.835683465, 0.8565972, 0.8796809, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
0.0,0.0,-0.3,0.0,0.0,8.9,9.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0.8005638, 0.784446239, 0.769931138, 0.7569061, 0.745274365, 0.7349523, 0.7258677, 0.7179592, 0.7111742, 0.7054687, 0.7008062, 0.6971576, 0.694500744, 0.6928187, 0.69210124, 0.6923445, 0.6935496, 0.695723534, 0.6988804, 0.7030393, 0.708225965, 0.714473, 0.721821249, 0.730318069, 0.7400213, 0.750996947, 0.763323069, 0.777089834, 0.792401552, 0.809378564, 0.828160346, 0.8489084, 0.87180984, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[600, 600]"
